,kolejności,Anon,Data zakupu,bottle_units,pitcher_units,accessory_units,other_units,bottle_filter_units,pitcher_filter_units,bottle_included_filter_units,total_bottle_filters
7576,214361642,ANON_6539,2024-08-06,0,1,0,0,0,5,0,0
7577,214377657,ANON_6540,2024-08-06,0,1,0,0,0,0,0,0
7578,214390192,ANON_6541,2024-08-06,0,1,0,0,0,2,0,0
7579,214400530,ANON_6542,2024-08-06,1,0,0,0,6,0,1,7
7580,214413697,ANON_6543,2024-08-06,0,0,0,0,6,0,0,6
7581,214438220,ANON_6544,2024-08-07,1,1,0,0,0,0,1,1
7582,214454156,ANON_6545,2024-08-07,2,0,0,0,2,1,2,4
7583,214468924,ANON_6546,2024-08-07,0,1,0,0,0,9,0,0
7584,214479809,ANON_6547,2024-08-07,37,0,0,0,111,0,37,148
7585,214493878,ANON_6548,2024-08-07,1,0,0,0,4,0,1,5
7586,214508576,ANON_6549,2024-08-07,1,0,0,0,4,0,1,5
7587,214525056,ANON_4915,2024-08-07,1,0,0,0,0,0,1,1
7588,214525883,ANON_6550,2024-08-07,0,1,0,0,0,0,0,0
7589,214533932,ANON_0181,2024-08-07,0,0,1,0,3,0,0,3
7590,214544066,ANON_6551,2024-08-07,1,0,0,0,0,0,1,1
7591,214556406,ANON_6552,2024-08-07,2,0,0,0,6,0,2,8
7592,214568871,ANON_6553,2024-08-07,0,1,0,0,0,0,0,0
7593,214576610,ANON_6290,2024-08-07,0,1,0,0,0,9,0,0
7594,214582575,ANON_6554,2024-08-07,1,0,0,0,2,0,1,3
7595,214596703,ANON_6555,2024-08-07,0,0,0,0,6,0,0,6
7596,214604285,ANON_5423,2024-08-07,1,0,0,0,8,0,1,9
7597,214610084,ANON_6556,2024-08-07,0,1,0,0,0,4,0,0
7598,214622082,ANON_6557,2024-08-07,1,0,0,0,4,0,1,5
7599,214632657,ANON_0595,2024-08-07,0,1,0,0,0,5,0,0
7600,214637873,ANON_6558,2024-08-07,1,0,0,0,3,0,1,4
7601,214654960,ANON_6559,2024-08-08,0,1,0,0,0,5,0,0
7602,214670909,ANON_6560,2024-08-08,0,1,0,0,0,9,0,0
7603,214672124,ANON_3354,2024-08-08,0,0,0,0,0,1,0,0
7604,214687193,ANON_6561,2024-08-08,0,1,0,0,0,0,0,0
7605,214700324,ANON_6562,2024-08-08,0,0,0,0,0,6,0,0
7606,214714322,ANON_6563,2024-08-08,0,1,0,0,0,2,0,0
7607,214735079,ANON_6564,2024-08-08,2,0,0,0,0,0,2,2
7608,214742458,ANON_4878,2024-08-08,0,1,0,0,0,2,0,0
7609,214750302,ANON_6565,2024-08-08,0,1,0,0,0,11,0,0
7610,214761577,ANON_6566,2024-08-08,0,0,0,0,0,4,0,0
7611,214772892,ANON_6567,2024-08-08,1,0,0,0,3,0,1,4
7612,214785995,ANON_6568,2024-08-08,0,0,0,0,6,0,0,6
7613,214800785,ANON_6569,2024-08-08,0,1,0,0,0,2,0,0
7614,214816304,ANON_6570,2024-08-08,1,0,0,0,7,0,1,8
7615,214829825,ANON_6571,2024-08-08,1,1,0,2,0,1,1,1
7616,214841108,ANON_6572,2024-08-08,2,0,0,0,0,0,2,2
7617,214869047,ANON_6573,2024-08-09,2,0,0,0,1,0,2,3
7618,214889132,ANON_6574,2024-08-09,1,1,0,0,0,2,1,1
7619,214907002,ANON_6575,2024-08-09,0,1,0,0,0,2,0,0
7620,214925568,ANON_6576,2024-08-09,1,0,0,0,4,1,1,5
7621,214933639,ANON_6134,2024-08-09,0,0,0,0,6,0,0,6
7622,214939164,ANON_6577,2024-08-09,2,0,0,0,14,0,2,16
7623,214961850,ANON_6578,2024-08-09,0,0,0,0,6,5,0,6
7624,214966644,ANON_3640,2024-08-09,0,1,0,0,0,9,0,0
7625,214974749,ANON_6579,2024-08-09,0,1,0,0,0,2,0,0
7626,214987880,ANON_6580,2024-08-09,1,0,0,1,0,0,1,1
7627,215001618,ANON_6581,2024-08-09,1,0,0,1,3,0,1,4
7628,215011973,ANON_6582,2024-08-09,1,0,1,1,0,0,1,1
7629,215023341,ANON_6583,2024-08-09,0,1,0,0,0,0,0,0
7630,215037166,ANON_6584,2024-08-09,0,1,0,0,0,17,0,0
7631,215053460,ANON_6585,2024-08-10,1,0,0,1,7,0,1,8
7632,215070169,ANON_6586,2024-08-10,0,1,0,0,0,2,0,0
7633,215080504,ANON_6580,2024-08-10,1,0,0,1,1,0,1,2
7634,215080508,ANON_6587,2024-08-10,0,0,0,1,0,0,0,0
7635,215084487,ANON_2222,2024-08-10,0,0,0,0,3,5,0,3
7636,215090450,ANON_6588,2024-08-10,1,0,0,1,4,0,1,5
7637,215102036,ANON_6589,2024-08-10,1,0,0,0,0,0,1,1
7638,215102744,ANON_2849,2024-08-10,0,0,0,0,6,0,0,6
7639,215110787,ANON_6590,2024-08-10,1,0,0,1,0,0,1,1
7640,215121476,ANON_6591,2024-08-10,1,0,0,0,4,0,1,5
7641,215132981,ANON_6592,2024-08-10,3,0,0,0,3,0,3,6
7642,215140036,ANON_6593,2024-08-10,1,0,0,1,0,0,1,1
7643,215150005,ANON_6594,2024-08-10,1,0,0,0,0,0,1,1
7644,215164607,ANON_6595,2024-08-10,0,1,0,0,0,0,0,0
7645,215177402,ANON_6596,2024-08-11,2,0,0,0,12,0,2,14
7646,215187910,ANON_6597,2024-08-11,1,0,0,1,2,0,1,3
7647,215198805,ANON_6598,2024-08-11,0,1,0,0,0,9,0,0
7648,215207021,ANON_6599,2024-08-11,1,0,0,0,0,0,1,1
7649,215218008,ANON_6600,2024-08-11,0,0,0,0,0,6,0,0
7650,215232323,ANON_6601,2024-08-11,0,1,0,0,0,0,0,0
7651,215240963,ANON_6602,2024-08-11,0,0,0,2,1,0,0,1
7652,215245211,ANON_0198,2024-08-11,0,0,0,0,0,16,0,0
7653,215256129,ANON_6603,2024-08-11,0,0,0,0,0,7,0,0
7654,215264619,ANON_6604,2024-08-11,1,0,0,0,6,0,1,7
7655,215273013,ANON_6605,2024-08-11,0,1,0,0,0,4,0,0
7656,215285539,ANON_6606,2024-08-11,0,0,0,1,0,0,0,0
7657,215295216,ANON_6607,2024-08-11,1,0,0,1,6,0,1,7
7658,215308982,ANON_6608,2024-08-11,1,0,0,1,3,0,1,4
7659,215324101,ANON_6609,2024-08-11,1,0,0,0,1,0,1,2
7660,215331143,ANON_6610,2024-08-11,1,0,0,0,1,0,1,2
7661,215349606,ANON_6611,2024-08-11,1,0,0,0,0,0,1,1
7662,215371741,ANON_6612,2024-08-12,0,1,0,0,0,4,0,0
7663,215372225,ANON_6612,2024-08-12,3,0,0,0,12,0,3,15
7664,215392125,ANON_6613,2024-08-12,1,0,0,1,1,0,1,2
7665,215405128,ANON_6614,2024-08-12,0,0,0,0,0,1,0,0
7666,215417800,ANON_6615,2024-08-12,0,1,0,0,0,9,0,0
7667,215429260,ANON_6616,2024-08-12,0,0,0,0,0,6,0,0
7668,215441814,ANON_6617,2024-08-12,0,1,0,0,0,4,0,0
7669,215457285,ANON_6618,2024-08-12,0,1,0,0,0,2,0,0
7670,215476203,ANON_6619,2024-08-12,1,0,0,0,1,0,1,2
7671,215486674,ANON_6620,2024-08-12,0,0,0,0,12,0,0,12
7672,215502744,ANON_6621,2024-08-12,0,0,0,0,0,6,0,0
7673,215515647,ANON_6622,2024-08-12,0,0,0,0,0,7,0,0
7674,215524174,ANON_6623,2024-08-12,0,0,0,0,12,0,0,12
7675,215542072,ANON_6624,2024-08-12,1,0,0,1,6,0,1,7
7676,215550192,ANON_6625,2024-08-12,0,0,1,0,3,5,0,3
7677,215561874,ANON_6626,2024-08-12,1,0,0,0,0,0,1,1
7678,215576366,ANON_6627,2024-08-12,0,1,0,0,0,0,0,0
7679,215585847,ANON_6628,2024-08-12,1,0,0,0,3,0,1,4
7680,215600628,ANON_6629,2024-08-12,1,0,0,0,4,0,1,5
7681,215614932,ANON_6630,2024-08-12,3,0,0,0,13,0,3,16
7682,215620281,ANON_2758,2024-08-12,1,0,0,1,3,0,1,4
7683,215626493,ANON_3565,2024-08-12,0,1,0,0,0,0,0,0
7684,215628308,ANON_6631,2024-08-12,0,1,0,0,0,4,0,0
7685,215644281,ANON_6632,2024-08-13,1,0,0,0,1,0,1,2
7686,215650546,ANON_4597,2024-08-13,0,0,0,4,6,0,0,6
7687,215655302,ANON_6633,2024-08-13,1,0,0,0,0,0,1,1
7688,215669437,ANON_6634,2024-08-13,0,1,0,0,0,9,0,0
7689,215678809,ANON_6635,2024-08-13,2,1,0,1,8,0,2,10
7690,215694452,ANON_6636,2024-08-13,1,0,0,0,6,0,1,7
7691,215704123,ANON_3086,2024-08-13,0,0,0,0,6,0,0,6
7692,215704136,ANON_0309,2024-08-13,0,0,0,0,0,6,0,0
7693,215706063,ANON_5280,2024-08-13,0,0,0,0,0,6,0,0
7694,215712566,ANON_6637,2024-08-13,1,0,0,1,4,0,1,5
7695,215723913,ANON_6638,2024-08-13,2,0,0,1,0,0,2,2
7696,215735059,ANON_2175,2024-08-13,0,0,0,0,0,12,0,0
7697,215737069,ANON_6639,2024-08-13,0,1,0,0,0,0,0,0
7698,215747277,ANON_6640,2024-08-13,1,0,0,0,1,0,1,2
7699,215759530,ANON_6641,2024-08-13,0,1,0,0,0,2,0,0
7700,215769171,ANON_6642,2024-08-13,0,1,0,0,0,9,0,0
7701,215784560,ANON_6643,2024-08-13,2,0,0,0,0,0,2,2
7702,215792118,ANON_6644,2024-08-13,1,0,0,0,1,0,1,2
7703,215802659,ANON_6645,2024-08-13,1,0,0,0,0,0,1,1
7704,215813951,ANON_6646,2024-08-13,1,0,0,0,0,0,1,1
7705,215821433,ANON_3704,2024-08-13,1,0,0,0,0,0,1,1
7706,215825119,ANON_6647,2024-08-13,1,0,0,0,0,0,1,1
7707,215833672,ANON_6648,2024-08-13,0,1,0,0,0,0,0,0
7708,215837353,ANON_0241,2024-08-13,1,0,0,1,9,0,1,10
7709,215842248,ANON_6649,2024-08-13,1,0,0,0,6,0,1,7
7710,215851809,ANON_6650,2024-08-14,1,0,0,0,4,0,1,5
7711,215875884,ANON_6651,2024-08-14,0,1,0,0,0,0,0,0
7712,215888993,ANON_6652,2024-08-14,1,0,0,0,0,0,1,1
7713,215901370,ANON_6653,2024-08-14,1,0,0,0,0,0,1,1
7714,215919592,ANON_6654,2024-08-14,0,1,0,0,0,0,0,0
7715,215921378,ANON_3333,2024-08-14,1,0,0,0,0,0,1,1
7716,215928700,ANON_6655,2024-08-14,0,0,0,0,6,0,0,6
7717,215940219,ANON_6656,2024-08-14,0,1,0,0,0,0,0,0
7718,215954823,ANON_6657,2024-08-14,1,0,0,0,0,0,1,1
7719,215965792,ANON_6658,2024-08-14,2,0,0,1,0,0,2,2
7720,215982930,ANON_6659,2024-08-14,1,0,0,0,0,0,1,1
7721,215995437,ANON_6660,2024-08-14,1,0,0,0,0,0,1,1
7722,216009035,ANON_6661,2024-08-14,1,0,0,0,0,0,1,1
7723,216025170,ANON_6662,2024-08-15,1,0,0,0,1,0,1,2
7724,216034904,ANON_6663,2024-08-15,1,0,0,0,9,0,1,10
7725,216035004,ANON_5506,2024-08-15,0,0,0,0,12,0,0,12
7726,216043875,ANON_6664,2024-08-15,3,0,0,0,11,0,3,14
7727,216052932,ANON_6665,2024-08-15,2,0,0,1,3,0,2,5
7728,216057385,ANON_6663,2024-08-15,1,0,0,0,4,0,1,5
7729,216061151,ANON_6666,2024-08-15,0,0,0,0,18,0,0,18
7730,216068977,ANON_6667,2024-08-15,0,0,0,0,3,0,0,3
7731,216077489,ANON_6668,2024-08-15,1,0,0,0,0,0,1,1
7732,216088664,ANON_6669,2024-08-15,1,0,0,0,3,0,1,4
7733,216096111,ANON_6670,2024-08-15,2,0,0,0,1,0,2,3
7734,216104920,ANON_6671,2024-08-15,0,1,0,0,0,2,0,0
7735,216120582,ANON_6672,2024-08-15,1,0,0,0,1,0,1,2
7736,216125142,ANON_2113,2024-08-15,0,0,0,2,0,6,0,0
7737,216134132,ANON_6673,2024-08-15,2,0,0,1,1,0,2,3
7738,216142207,ANON_6674,2024-08-15,0,1,0,0,0,5,0,0
7739,216143306,ANON_1316,2024-08-15,2,0,0,0,6,0,2,8
7740,216145294,ANON_0726,2024-08-15,1,0,0,1,10,0,1,11
7741,216158030,ANON_6675,2024-08-15,0,1,0,0,6,5,0,6
7742,216176143,ANON_6676,2024-08-16,2,0,0,0,6,0,2,8
7743,216176684,ANON_0544,2024-08-16,1,0,0,1,12,0,1,13
7744,216186900,ANON_6677,2024-08-16,1,0,0,0,0,0,1,1
7745,216196674,ANON_6678,2024-08-16,1,0,0,0,0,0,1,1
7746,216208397,ANON_6679,2024-08-16,1,0,0,0,0,0,1,1
7747,216220958,ANON_6680,2024-08-16,1,0,0,0,0,0,1,1
7748,216230973,ANON_6681,2024-08-16,0,2,0,0,0,22,0,0
7749,216244642,ANON_6682,2024-08-16,1,0,0,0,0,0,1,1
7750,216245425,ANON_2140,2024-08-16,1,0,0,0,3,0,1,4
7751,216256482,ANON_6683,2024-08-16,0,1,0,0,0,0,0,0
7752,216266002,ANON_6684,2024-08-16,1,0,0,1,4,0,1,5
7753,216273539,ANON_6685,2024-08-16,1,0,0,1,3,0,1,4
7754,216282678,ANON_6686,2024-08-16,0,1,0,0,0,0,0,0
7755,216296391,ANON_6687,2024-08-16,2,0,0,0,8,0,2,10
7756,216303006,ANON_1468,2024-08-16,0,0,0,0,12,0,0,12
7757,216312449,ANON_6688,2024-08-16,1,0,0,1,7,0,1,8
7758,216314536,ANON_1169,2024-08-17,0,0,0,0,10,10,0,10
7759,216327175,ANON_6689,2024-08-17,1,0,0,0,7,0,1,8
7760,216333642,ANON_6690,2024-08-17,0,1,0,0,0,0,0,0
7761,216343712,ANON_6691,2024-08-17,1,0,0,0,3,0,1,4
7762,216350570,ANON_6692,2024-08-17,2,0,0,1,0,0,2,2
7763,216358550,ANON_2826,2024-08-17,1,0,0,1,24,0,1,25
7764,216360266,ANON_6693,2024-08-17,0,0,0,0,0,7,0,0
7765,216360289,ANON_1934,2024-08-17,2,0,1,2,4,0,2,6
7766,216365093,ANON_6694,2024-08-17,1,0,2,1,4,0,1,5
7767,216374807,ANON_6695,2024-08-17,0,0,0,0,12,0,0,12
7768,216383730,ANON_6696,2024-08-17,1,0,0,0,0,0,1,1
7769,216385504,ANON_1984,2024-08-17,1,0,0,0,7,0,1,8
7770,216390364,ANON_6671,2024-08-17,0,1,0,0,0,2,0,0
7771,216394378,ANON_6697,2024-08-17,1,1,0,0,0,0,1,1
7772,216407511,ANON_6698,2024-08-17,0,1,0,0,0,9,0,0
7773,216416021,ANON_6699,2024-08-17,1,0,0,1,2,0,1,3
7774,216426594,ANON_6700,2024-08-18,0,1,0,0,3,4,0,3
7775,216437663,ANON_6701,2024-08-18,0,1,0,0,0,9,0,0
7776,216446408,ANON_6702,2024-08-18,1,0,0,0,6,0,1,7
7777,216453151,ANON_6703,2024-08-18,0,1,0,0,0,9,0,0
7778,216460375,ANON_6704,2024-08-18,0,0,0,0,12,0,0,12
7779,216467593,ANON_6705,2024-08-18,0,2,0,0,0,4,0,0
7780,216475449,ANON_6706,2024-08-18,2,0,2,1,8,0,2,10
7781,216485322,ANON_6707,2024-08-18,0,0,0,0,12,8,0,12
7782,216490191,ANON_6708,2024-08-18,1,0,0,2,3,0,1,4
7783,216495832,ANON_0924,2024-08-18,0,1,0,0,0,9,0,0
7784,216498936,ANON_6709,2024-08-18,0,1,0,0,0,2,0,0
7785,216507452,ANON_6710,2024-08-18,1,0,0,0,0,0,1,1
7786,216518766,ANON_6711,2024-08-18,1,0,0,0,0,0,1,1
7787,216527261,ANON_6712,2024-08-18,0,1,0,0,0,0,0,0
7788,216536048,ANON_6713,2024-08-18,0,1,0,0,0,9,0,0
7789,216543625,ANON_6714,2024-08-18,1,0,0,1,1,0,1,2
7790,216553550,ANON_6715,2024-08-18,1,0,0,0,3,0,1,4
7791,216564101,ANON_6716,2024-08-18,4,0,0,1,0,0,4,4
7792,216574319,ANON_6717,2024-08-18,1,0,0,0,3,0,1,4
7793,216577999,ANON_1510,2024-08-18,0,0,0,0,6,0,0,6
7794,216583251,ANON_6718,2024-08-18,1,0,1,0,0,0,1,1
7795,216592428,ANON_5139,2024-08-18,1,0,0,1,21,0,1,22
7796,216596771,ANON_6719,2024-08-18,2,0,0,0,0,0,2,2
7797,216597069,ANON_5278,2024-08-18,0,0,0,0,6,0,0,6
7798,216607817,ANON_6720,2024-08-19,1,0,0,0,0,0,1,1
7799,216622835,ANON_6721,2024-08-19,1,0,0,0,3,0,1,4
7800,216637393,ANON_6722,2024-08-19,2,0,0,0,0,0,2,2
7801,216649869,ANON_6723,2024-08-19,1,0,0,0,0,0,1,1
7802,216662417,ANON_6724,2024-08-19,1,0,0,0,7,0,1,8
7803,216666745,ANON_1557,2024-08-19,1,0,0,0,19,0,1,20
7804,216671924,ANON_6725,2024-08-19,0,1,0,0,0,5,0,0
7805,216681203,ANON_6726,2024-08-19,0,1,0,0,0,2,0,0
7806,216692039,ANON_6727,2024-08-19,1,0,0,0,0,0,1,1
7807,216703213,ANON_6728,2024-08-19,0,1,0,0,0,0,0,0
7808,216711264,ANON_6729,2024-08-19,1,0,0,0,1,0,1,2
7809,216717660,ANON_2109,2024-08-19,0,0,0,1,12,0,0,12
7810,216725263,ANON_6730,2024-08-19,1,0,0,0,0,0,1,1
7811,216737330,ANON_6731,2024-08-19,2,0,0,3,9,0,2,11
7812,216749119,ANON_6732,2024-08-19,1,0,0,0,0,0,1,1
7813,216758864,ANON_6733,2024-08-19,1,0,0,1,7,0,1,8
7814,216768645,ANON_6734,2024-08-19,1,0,0,0,1,0,1,2
7815,216779520,ANON_6735,2024-08-19,1,0,0,0,3,0,1,4
7816,216791704,ANON_6736,2024-08-19,0,0,0,0,6,0,0,6
7817,216798825,ANON_6737,2024-08-19,1,0,0,0,0,0,1,1
7818,216809530,ANON_6738,2024-08-19,1,0,0,0,4,6,1,5
7819,216822242,ANON_6739,2024-08-19,1,0,0,0,1,0,1,2
7820,216830729,ANON_6740,2024-08-19,0,0,0,5,0,0,0,0
7821,216838809,ANON_6741,2024-08-19,0,1,0,0,0,9,0,0
7822,216852833,ANON_6742,2024-08-20,0,1,0,0,0,5,0,0
7823,216858105,ANON_3714,2024-08-20,1,0,0,0,0,0,1,1
7824,216860039,ANON_4817,2024-08-20,1,0,1,0,19,0,1,20
7825,216871585,ANON_6743,2024-08-20,0,0,0,0,0,10,0,0
7826,216878792,ANON_6744,2024-08-20,0,1,0,0,0,5,0,0
7827,216894505,ANON_6745,2024-08-20,1,0,0,0,1,0,1,2
7828,216903244,ANON_6746,2024-08-20,1,0,0,0,0,0,1,1
7829,216911413,ANON_6747,2024-08-20,0,0,0,0,0,6,0,0
7830,216919610,ANON_3098,2024-08-20,1,0,0,0,0,0,1,1
7831,216922346,ANON_6748,2024-08-20,1,0,0,1,6,0,1,7
7832,216935985,ANON_6749,2024-08-20,3,0,0,0,4,0,3,7
7833,216947379,ANON_6750,2024-08-20,0,0,0,0,0,15,0,0
7834,216961886,ANON_6751,2024-08-20,0,0,0,1,0,0,0,0
7835,216967700,ANON_5936,2024-08-20,1,0,0,0,1,2,1,2
7836,216972299,ANON_6752,2024-08-20,1,0,0,0,4,0,1,5
7837,216981396,ANON_6753,2024-08-20,0,1,0,0,0,2,0,0
7838,216994689,ANON_6754,2024-08-20,0,0,0,2,0,0,0,0
7839,217003601,ANON_6755,2024-08-20,0,1,0,0,0,0,0,0
7840,217012041,ANON_6756,2024-08-20,0,1,0,0,0,5,0,0
7841,217020345,ANON_6757,2024-08-20,1,0,2,0,0,0,1,1
7842,217031832,ANON_6758,2024-08-20,0,0,0,1,12,0,0,12
7843,217041027,ANON_6759,2024-08-20,1,0,0,0,0,0,1,1
7844,217050032,ANON_6760,2024-08-20,1,0,0,0,0,1,1,1
7845,217059650,ANON_6761,2024-08-20,2,0,0,1,7,0,2,9
7846,217071849,ANON_6762,2024-08-20,1,0,0,0,1,0,1,2
7847,217078365,ANON_6298,2024-08-20,1,0,0,0,3,0,1,4
7848,217087034,ANON_6763,2024-08-21,1,0,0,0,1,0,1,2
7849,217098281,ANON_6764,2024-08-21,1,0,0,0,0,0,1,1
7850,217110709,ANON_6765,2024-08-21,0,1,0,0,0,0,0,0
7851,217112650,ANON_2455,2024-08-21,1,0,0,0,0,0,1,1
7852,217126022,ANON_6766,2024-08-21,0,1,0,0,0,9,0,0
7853,217142456,ANON_6767,2024-08-21,2,0,2,0,12,0,2,14
7854,217159756,ANON_6768,2024-08-21,0,1,0,0,0,9,0,0
7855,217173858,ANON_6769,2024-08-21,0,1,0,0,0,9,0,0
7856,217184167,ANON_6177,2024-08-21,0,0,1,0,12,0,0,12
7857,217185440,ANON_6770,2024-08-21,2,0,0,0,3,0,2,5
7858,217198753,ANON_6771,2024-08-21,0,1,0,0,0,2,0,0
7859,217209422,ANON_6772,2024-08-21,3,0,0,1,2,0,3,5
7860,217221357,ANON_6773,2024-08-21,2,0,0,1,0,0,2,2
7861,217234381,ANON_6774,2024-08-21,1,0,0,0,1,0,1,2
7862,217242422,ANON_6775,2024-08-21,2,0,0,0,4,0,2,6
7863,217245840,ANON_4121,2024-08-21,0,0,0,0,6,0,0,6
7864,217245847,ANON_5227,2024-08-21,0,0,0,0,0,8,0,0
7865,217252825,ANON_6776,2024-08-21,0,0,0,0,1,3,0,1
7866,217262273,ANON_6777,2024-08-21,0,1,0,0,0,5,0,0
7867,217276970,ANON_6778,2024-08-21,1,0,0,0,7,0,1,8
7868,217277976,ANON_6422,2024-08-21,0,1,0,0,0,0,0,0
7869,217290417,ANON_6779,2024-08-21,1,0,0,0,3,0,1,4
7870,217301639,ANON_6780,2024-08-21,1,0,0,0,0,0,1,1
7871,217316723,ANON_6781,2024-08-22,0,0,4,0,2,5,0,2
7872,217333770,ANON_6782,2024-08-22,0,0,1,0,0,0,0,0
7873,217345438,ANON_6783,2024-08-22,1,0,0,0,0,0,1,1
7874,217353412,ANON_4523,2024-08-22,0,0,0,0,0,2,0,0
7875,217355273,ANON_6784,2024-08-22,2,0,0,0,2,0,2,4
7876,217357971,ANON_6430,2024-08-22,2,0,0,0,0,0,2,2
7877,217365879,ANON_6785,2024-08-22,1,0,0,0,7,0,1,8
7878,217379671,ANON_6786,2024-08-22,0,1,0,0,0,6,0,0
7879,217398196,ANON_6787,2024-08-22,1,0,0,0,3,0,1,4
7880,217414922,ANON_6788,2024-08-22,1,0,0,0,0,0,1,1
7881,217429239,ANON_6789,2024-08-22,1,0,0,0,0,0,1,1
7882,217440185,ANON_6790,2024-08-22,1,0,1,0,3,0,1,4
7883,217447081,ANON_1975,2024-08-22,1,0,0,0,12,0,1,13
7884,217450198,ANON_6791,2024-08-22,0,0,0,0,0,7,0,0
7885,217464330,ANON_6792,2024-08-22,0,1,0,0,0,3,0,0
7886,217473829,ANON_6793,2024-08-22,2,0,0,1,13,0,2,15
7887,217484135,ANON_6794,2024-08-22,1,0,0,0,3,0,1,4
7888,217494760,ANON_6795,2024-08-22,1,0,0,0,0,0,1,1
7889,217505930,ANON_6796,2024-08-23,1,0,0,0,1,0,1,2
7890,217519634,ANON_6797,2024-08-23,0,1,0,0,0,0,0,0
7891,217530759,ANON_5132,2024-08-23,3,0,0,0,0,0,3,3
7892,217532568,ANON_6798,2024-08-23,0,1,0,0,0,9,0,0
7893,217544243,ANON_6799,2024-08-23,1,0,0,0,0,0,1,1
7894,217560340,ANON_6800,2024-08-23,0,0,0,0,3,0,0,3
7895,217572874,ANON_6801,2024-08-23,3,1,0,0,13,5,3,16
7896,217584326,ANON_6802,2024-08-23,0,0,0,0,0,10,0,0
7897,217601516,ANON_6803,2024-08-23,1,0,0,0,3,0,1,4
7898,217602853,ANON_3249,2024-08-23,1,0,0,0,0,0,1,1
7899,217615706,ANON_6804,2024-08-23,2,0,0,1,0,0,2,2
7900,217626956,ANON_6805,2024-08-23,2,0,0,0,2,0,2,4
7901,217639552,ANON_6806,2024-08-23,2,0,0,0,3,0,2,5
7902,217646231,ANON_4465,2024-08-23,0,0,0,0,0,6,0,0
7903,217647434,ANON_6807,2024-08-23,0,0,0,0,4,0,0,4
7904,217663241,ANON_6808,2024-08-24,2,0,0,0,7,0,2,9
7905,217665066,ANON_5573,2024-08-24,0,0,0,0,0,1,0,0
7906,217676444,ANON_6809,2024-08-24,1,0,0,0,0,0,1,1
7907,217682984,ANON_6810,2024-08-24,0,0,0,0,3,0,0,3
7908,217694624,ANON_6811,2024-08-24,0,1,0,0,0,0,0,0
7909,217704891,ANON_6812,2024-08-24,0,1,0,0,0,0,0,0
7910,217712712,ANON_6813,2024-08-24,0,1,0,0,0,0,0,0
7911,217724285,ANON_6814,2024-08-24,1,0,0,0,3,0,1,4
7912,217735036,ANON_6815,2024-08-24,0,1,0,0,0,9,0,0
7913,217747337,ANON_6816,2024-08-24,1,0,0,0,1,0,1,2
7914,217756446,ANON_6817,2024-08-24,2,0,2,0,8,0,2,10
7915,217770241,ANON_6818,2024-08-25,1,0,0,1,3,0,1,4
7916,217770421,ANON_3623,2024-08-25,1,0,0,0,0,0,1,1
7917,217779876,ANON_6819,2024-08-25,2,0,0,0,1,0,2,3
7918,217785748,ANON_2200,2024-08-25,1,0,0,0,0,0,1,1
7919,217791768,ANON_6820,2024-08-25,0,1,0,0,0,9,0,0
7920,217802998,ANON_6821,2024-08-25,2,0,0,1,14,0,2,16
7921,217811480,ANON_6822,2024-08-25,0,1,0,0,0,9,0,0
7922,217823230,ANON_6823,2024-08-25,2,0,0,0,2,0,2,4
7923,217831746,ANON_6824,2024-08-25,1,0,0,1,9,0,1,10
7924,217842613,ANON_6825,2024-08-25,0,1,0,0,0,9,0,0
7925,217845730,ANON_2571,2024-08-25,0,0,0,0,0,6,0,0
7926,217856037,ANON_6826,2024-08-25,0,1,0,0,0,0,0,0
7927,217863943,ANON_6827,2024-08-25,0,0,0,0,12,0,0,12
7928,217867958,ANON_5207,2024-08-25,0,0,0,1,3,0,0,3
7929,217873891,ANON_5614,2024-08-25,1,0,0,1,0,0,1,1
7930,217876563,ANON_6828,2024-08-25,1,0,0,0,0,0,1,1
7931,217885668,ANON_6829,2024-08-25,1,0,0,0,6,0,1,7
7932,217895484,ANON_6830,2024-08-25,0,1,0,0,0,0,0,0
7933,217902971,ANON_4148,2024-08-25,0,0,0,0,6,0,0,6
7934,217904949,ANON_5901,2024-08-25,0,0,0,0,0,4,0,0
7935,217906184,ANON_6831,2024-08-25,0,0,0,2,0,0,0,0
7936,217917530,ANON_6832,2024-08-25,2,0,1,0,5,0,2,7
7937,217939234,ANON_6833,2024-08-26,1,0,0,0,0,0,1,1
7938,217952168,ANON_6834,2024-08-26,2,0,0,0,1,0,2,3
7939,217960619,ANON_6835,2024-08-26,0,1,0,0,0,0,0,0
7940,217971359,ANON_6836,2024-08-26,0,1,0,0,0,4,0,0
7941,217989976,ANON_6837,2024-08-26,1,0,1,0,1,6,1,2
7942,218005049,ANON_6838,2024-08-26,1,0,0,0,0,0,1,1
7943,218014196,ANON_0058,2024-08-26,1,0,0,2,6,0,1,7
7944,218015120,ANON_6839,2024-08-26,0,0,0,0,0,6,0,0
7945,218027129,ANON_6840,2024-08-26,0,1,0,0,0,0,0,0
7946,218027136,ANON_6645,2024-08-26,1,0,0,0,0,0,1,1
7947,218037409,ANON_6841,2024-08-26,0,1,0,0,0,2,0,0
7948,218049235,ANON_6842,2024-08-26,0,0,0,2,0,0,0,0
7949,218064740,ANON_6843,2024-08-26,2,0,0,0,14,0,2,16
7950,218067073,ANON_6838,2024-08-26,1,0,0,0,0,0,1,1
7951,218082932,ANON_6844,2024-08-26,0,1,0,0,0,2,0,0
